Ticker,Nama,Type,Region,Sector Yahoo,Industry Yahoo,Sektor IHSG
RSCH.JK,Charlie Hospital Semarang Tbk.,Stock,Indonesia,Healthcare,Medical Care Facilities,6. Healthcare
RSGK.JK,Kedoya Adyaraya Tbk.,Stock,Indonesia,Healthcare,Medical Care Facilities,6. Healthcare
RUIS.JK,Radiant Utama Interinsco Tbk.,Stock,Indonesia,Energy,Oil & Gas Equipment & Services,1. Energy
RUNS.JK,Global Sukses Solusi Tbk.,Stock,Indonesia,Technology,Software - Application,9. Technology
SAFE.JK,Steady Safe Tbk,Stock,Indonesia,Industrials,Railroads,11. Transportation
SAGE.JK,Saausaha Gemilangindah Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
SAME.JK,Sarana Meditama Metropolitan T,Stock,Indonesia,Healthcare,Medical Care Facilities,6. Healthcare
SAMF.JK,Saraswanti Anugerah Makmur Tbk,Stock,Indonesia,Basic Materials,Agricultural Inputs,2. Basic Materials
SAPX.JK,Satria Antaran Prima Tbk.,Stock,Indonesia,Industrials,Integrated Freight & Logistics,11. Transportation
SATU.JK,Kota Satu Properti Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
SBAT.JK,Sejahtera Bintang Abadi Textil,Stock,Indonesia,Consumer Cyclical,Textile Manufacturing,5. Non Primer
SBMA.JK,Surya Biru Murni Acetylene Tbk,Stock,Indonesia,Basic Materials,Chemicals,2. Basic Materials
SCCO.JK,Supreme Cable Manufacturing &,Stock,Indonesia,Industrials,Electrical Equipment & Parts,3. Industrials
SCMA.JK,Surya Citra Media Tbk.,Stock,Indonesia,Communication Services,Broadcasting,10. Infrastructure
SCNP.JK,Selaras Citra Nusantara Perkas,Stock,Indonesia,Technology,Consumer Electronics,9. Technology
SCPI.JK,Organon Pharma Indonesia Tbk.,Stock,Indonesia,,,Unknown
SDMU.JK,Sidomulyo Selaras Tbk.,Stock,Indonesia,Industrials,Trucking,11. Transportation
SDPC.JK,Millennium Pharmacon Internati,Stock,Indonesia,Healthcare,Medical Distribution,6. Healthcare
SDRA.JK,Bank Woori Saudara Indonesia 1,Stock,Indonesia,Financial Services,Banks - Regional,7. Finance
SEMA.JK,Semacom Integrated Tbk.,Stock,Indonesia,Industrials,Specialty Industrial Machinery,3. Industrials
SFAN.JK,Surya Fajar Capital Tbk.,Stock,Indonesia,Financial Services,Asset Management,7. Finance
SGER.JK,Sumber Global Energy Tbk.,Stock,Indonesia,Energy,Thermal Coal,1. Energy
SGRO.JK,Sampoerna Agro Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
SHID.JK,Hotel Sahid Jaya International,Stock,Indonesia,Consumer Cyclical,Lodging,5. Non Primer
SHIP.JK,Sillo Maritime Perdana Tbk.,Stock,Indonesia,Energy,Oil & Gas Equipment & Services,1. Energy
SICO.JK,Sigma Energy Compressindo Tbk.,Stock,Indonesia,Energy,Oil & Gas Equipment & Services,1. Energy
SIDO.JK,Industri Jamu dan Farmasi Sido,Stock,Indonesia,Healthcare,Drug Manufacturers - Specialty & Generic,6. Healthcare
SILO.JK,Siloam International Hospitals,Stock,Indonesia,Healthcare,Medical Care Facilities,6. Healthcare
SIMA.JK,Siwani Makmur Tbk,Stock,Indonesia,,,Unknown
SIMP.JK,Salim Ivomas Pratama Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
SINI.JK,Singaraja Putra Tbk.,Stock,Indonesia,Basic Materials,Lumber & Wood Production,2. Basic Materials
SIPD.JK,Sreeya Sewu Indonesia Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
SKBM.JK,Sekar Bumi Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
SKLT.JK,Sekar Laut Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
SKRN.JK,Superkrane Mitra Utama Tbk.,Stock,Indonesia,Industrials,Rental & Leasing Services,3. Industrials
SKYB.JK,Northcliff Citranusa Indonesia,Stock,Indonesia,,,Unknown
SLIS.JK,Gaya Abadi Sempurna Tbk.,Stock,Indonesia,Technology,Electronics & Computer Distribution,9. Technology
SMAR.JK,Smart Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
SMBR.JK,Semen Baturaja Tbk.,Stock,Indonesia,Basic Materials,Building Materials,2. Basic Materials
SMCB.JK,Solusi Bangun Indonesia Tbk.,Stock,Indonesia,Basic Materials,Building Materials,2. Basic Materials
SMDM.JK,Suryamas Dutamakmur Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
SMDR.JK,Samudera Indonesia Tbk.,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
SMGA.JK,Sumber Mineral Global Abadi Tb,Stock,Indonesia,Basic Materials,Other Industrial Metals & Mining,2. Basic Materials
SMGR.JK,Semen Indonesia (Persero) Tbk.,Stock,Indonesia,Basic Materials,Building Materials,2. Basic Materials
SMIL.JK,Sarana Mitra Luas Tbk.,Stock,Indonesia,Industrials,Rental & Leasing Services,3. Industrials
SMKL.JK,Satyamitra Kemas Lestari Tbk.,Stock,Indonesia,Consumer Cyclical,Packaging & Containers,5. Non Primer
SMKM.JK,Sumber Mas Konstruksi Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
SMLE.JK,Sinergi Multi Lestarindo Tbk.,Stock,Indonesia,Basic Materials,Specialty Chemicals,2. Basic Materials
SMMA.JK,Sinarmas Multiartha Tbk.,Stock,Indonesia,Financial Services,Insurance - Diversified,7. Finance
SMMT.JK,Golden Eagle Energy Tbk.,Stock,Indonesia,Energy,Thermal Coal,1. Energy
SMRA.JK,Summarecon Agung Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
SMRU.JK,SMR Utama Tbk.,Stock,Indonesia,,,Unknown
SMSM.JK,Selamat Sempurna Tbk.,Stock,Indonesia,Consumer Cyclical,Auto Parts,5. Non Primer
PTSN.JK,Sat Nusapersada Tbk,Stock,Indonesia,Technology,Electronic Components,9. Technology
SNLK.JK,Sunter Lakeside Hotel Tbk.,Stock,Indonesia,Consumer Cyclical,Lodging,5. Non Primer
SPTO.JK,Surya Pertiwi Tbk.,Stock,Indonesia,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5. Non Primer
SOCI.JK,Soechi Lines Tbk.,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
SOFA.JK,Boston Furniture Industries Tb,Stock,Indonesia,Utilities,Utilities - Renewable,10. Infrastructure
SOHO.JK,Soho Global Health Tbk.,Stock,Indonesia,Healthcare,Medical Distribution,6. Healthcare
SOLA.JK,Xolare RCR Energy Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
SONA.JK,Sona Topas Tourism Industry Tb,Stock,Indonesia,Consumer Cyclical,Travel Services,5. Non Primer
SOSS.JK,Shield On Service Tbk.,Stock,Indonesia,Industrials,Staffing & Employment Services,3. Industrials
SOTS.JK,Satria Mega Kencana Tbk.,Stock,Indonesia,Consumer Cyclical,Lodging,5. Non Primer
SOUL.JK,Mitra Tirta Buwana Tbk.,Stock,Indonesia,Industrials,Specialty Business Services,3. Industrials
PTSP.JK,Pioneerindo Gourmet Internatio,Stock,Indonesia,Consumer Cyclical,Restaurants,5. Non Primer
SPMA.JK,Suparma Tbk.,Stock,Indonesia,Basic Materials,Paper & Paper Products,2. Basic Materials
SPRE.JK,Soraya Berjaya Indonesia Tbk.,Stock,Indonesia,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5. Non Primer
SQMI.JK,Wilton Makmur Indonesia Tbk.,Stock,Indonesia,Basic Materials,Gold,2. Basic Materials
SRAJ.JK,Sejahteraraya Anugrahjaya Tbk.,Stock,Indonesia,Healthcare,Medical Care Facilities,6. Healthcare
SRIL.JK,Sri Rejeki Isman Tbk.,Stock,Indonesia,,,Unknown
SRSN.JK,Indo Acidatama Tbk,Stock,Indonesia,Basic Materials,Chemicals,2. Basic Materials
SRTG.JK,Saratoga Investama Sedaya Tbk.,Stock,Indonesia,Financial Services,Asset Management,7. Finance
SSIA.JK,Surya Semesta Internusa Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
SSMS.JK,Sawit Sumbermas Sarana Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
SSTM.JK,Sunson Textile Manufacture Tbk,Stock,Indonesia,Consumer Cyclical,Textile Manufacturing,5. Non Primer
STAA.JK,Sumber Tani Agung Resources Tb,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
STAR.JK,Buana Artha Anugerah Tbk.,Stock,Indonesia,Financial Services,Asset Management,7. Finance
STRK.JK,Lovina Beach Brewery Tbk.,Stock,Indonesia,Consumer Defensive,Beverages - Brewers,4. Konsumen Primer
STTP.JK,Siantar Top Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
SUGI.JK,Sugih Energy Tbk.,Stock,Indonesia,,,Unknown
SULI.JK,SLJ Global Tbk.,Stock,Indonesia,Basic Materials,Lumber & Wood Production,2. Basic Materials
SUNI.JK,Sunindo Pratama Tbk.,Stock,Indonesia,Energy,Oil & Gas Equipment & Services,1. Energy
SUPR.JK,Solusi Tunas Pratama Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
SURE.JK,Super Energy Tbk.,Stock,Indonesia,Energy,Oil & Gas Integrated,1. Energy
SURI.JK,Maja Agung Latexindo Tbk.,Stock,Indonesia,Healthcare,Medical Instruments & Supplies,6. Healthcare
SWAT.JK,Sriwahana Adityakarta Tbk.,Stock,Indonesia,Consumer Cyclical,Packaging & Containers,5. Non Primer
SWID.JK,Saraswanti Indoland Developmen,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
TALF.JK,Tunas Alfin Tbk.,Stock,Indonesia,Consumer Cyclical,Packaging & Containers,5. Non Primer
TAMA.JK,Lancartama Sejati Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
TAMU.JK,Pelayaran Tamarin Samudra Tbk.,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
TAPG.JK,Triputra Agro Persada Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
TARA.JK,Agung Semesta Sejahtera Tbk.,Stock,Indonesia,Real Estate,Real Estate - Diversified,8. Property
TAXI.JK,Express Transindo Utama Tbk.,Stock,Indonesia,Industrials,Railroads,11. Transportation
TAYS.JK,Jaya Swarasa Agung Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
TBIG.JK,Tower Bersama Infrastructure T,Stock,Indonesia,Communication Services,Telecom Services,10. Infrastructure
TBLA.JK,Tunas Baru Lampung Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
TBMS.JK,Tembaga Mulia Semanan Tbk.,Stock,Indonesia,Industrials,Metal Fabrication,3. Industrials
TCID.JK,Mandom Indonesia Tbk.,Stock,Indonesia,Consumer Defensive,Household & Personal Products,4. Konsumen Primer
TCPI.JK,Transcoal Pacific Tbk.,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
TDPM.JK,Tianrong Chemicals Industry Tb,Stock,Indonesia,,,Unknown
TEBE.JK,Dana Brata Luhur Tbk.,Stock,Indonesia,Industrials,Infrastructure Operations,10. Infrastructure
TECH.JK,Indosterling Technomedia Tbk.,Stock,Indonesia,,,Unknown
TELE.JK,Omni Inovasi Indonesia Tbk.,Stock,Indonesia,Communication Services,Telecom Services,10. Infrastructure
TFAS.JK,Telefast Indonesia Tbk.,Stock,Indonesia,Industrials,Staffing & Employment Services,3. Industrials
TFCO.JK,Tifico Fiber Indonesia Tbk.,Stock,Indonesia,Consumer Cyclical,Textile Manufacturing,5. Non Primer
TGKA.JK,Tigaraksa Satria Tbk.,Stock,Indonesia,Consumer Defensive,Food Distribution,4. Konsumen Primer
TGRA.JK,Terregra Asia Energy Tbk.,Stock,Indonesia,Utilities,Utilities - Renewable,10. Infrastructure
TGUK.JK,Platinum Wahab Nusantara Tbk.,Stock,Indonesia,Consumer Defensive,Food Distribution,4. Konsumen Primer
TIFA.JK,KDB Tifa Finance Tbk.,Stock,Indonesia,Financial Services,Credit Services,7. Finance
TINS.JK,Timah Tbk.,Stock,Indonesia,Basic Materials,Other Industrial Metals & Mining,2. Basic Materials
TIRA.JK,Tira Austenite Tbk,Stock,Indonesia,Industrials,Industrial Distribution,3. Industrials
TIRT.JK,Tirta Mahakam Resources Tbk,Stock,Indonesia,Basic Materials,Lumber & Wood Production,2. Basic Materials
TKIM.JK,Pabrik Kertas Tjiwi Kimia Tbk.,Stock,Indonesia,Basic Materials,Paper & Paper Products,2. Basic Materials
TLDN.JK,Teladan Prima Agro Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
TLKM.JK,Telkom Indonesia (Persero) Tbk.,Stock,Indonesia,Communication Services,Telecom Services,10. Infrastructure
TMAS.JK,Temas Tbk.,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
TMPO.JK,Tempo Intimedia Tbk.,Stock,Indonesia,Communication Services,Publishing,10. Infrastructure
TNCA.JK,Trimuda Nuansa Citra Tbk.,Stock,Indonesia,Industrials,Integrated Freight & Logistics,11. Transportation
TOBA.JK,TBS Energi Utama Tbk.,Stock,Indonesia,Energy,Thermal Coal,1. Energy
TOOL.JK,Rohartindo Nusantara Luas Tbk.,Stock,Indonesia,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5. Non Primer
TOPS.JK,Totalindo Eka Persada Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
TOSK.JK,Topindo Solusi Komunika Tbk.,Stock,Indonesia,Technology,Software - Application,9. Technology
TOTL.JK,Total Bangun Persada Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
TOTO.JK,Surya Toto Indonesia Tbk.,Stock,Indonesia,Industrials,Building Products & Equipment,3. Industrials
TOWR.JK,Sarana Menara Nusantara Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
TOYS.JK,Sunindo Adipersada Tbk.,Stock,Indonesia,Consumer Cyclical,Leisure,5. Non Primer
TPIA.JK,Chandra Asri Pacific Tbk.,Stock,Indonesia,Basic Materials,Specialty Chemicals,2. Basic Materials
TPMA.JK,Trans Power Marine Tbk.,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
TRAM.JK,Trada Alam Minera Tbk.,Stock,Indonesia,,,Unknown
TRGU.JK,Cerestar Indonesia Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
TRIL.JK,Triwira Insanlestari Tbk.,Stock,Indonesia,,,Unknown
TRIM.JK,Trimegah Sekuritas Indonesia T,Stock,Indonesia,Financial Services,Capital Markets,7. Finance
TRIN.JK,Perintis Triniti Properti Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
TRIO.JK,Trikomsel Oke Tbk.,Stock,Indonesia,,,Unknown
TRIS.JK,Trisula International Tbk.,Stock,Indonesia,Consumer Cyclical,Apparel Manufacturing,5. Non Primer
TRJA.JK,Transkon Jaya Tbk.,Stock,Indonesia,Industrials,Rental & Leasing Services,3. Industrials
TRON.JK,Teknologi Karya Digital Nusa T,Stock,Indonesia,Technology,Information Technology Services,9. Technology
TRST.JK,Trias Sentosa Tbk.,Stock,Indonesia,Consumer Cyclical,Packaging & Containers,5. Non Primer
TRUE.JK,Triniti Dinamik Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
TRUK.JK,Guna Timur Raya Tbk.,Stock,Indonesia,Industrials,Trucking,11. Transportation
TRUS.JK,Trust Finance Indonesia Tbk,Stock,Indonesia,Financial Services,Credit Services,7. Finance
TSPC.JK,Tempo Scan Pacific Tbk.,Stock,Indonesia,Industrials,Conglomerates,3. Industrials
TUGU.JK,Asuransi Tugu Pratama Indonesi,Stock,Indonesia,Financial Services,Insurance - Diversified,7. Finance
TYRE.JK,King Tire Indonesia Tbk.,Stock,Indonesia,Consumer Cyclical,Auto Parts,5. Non Primer
UANG.JK,Pakuan Tbk.,Stock,Indonesia,Consumer Cyclical,Leisure,5. Non Primer
UCID.JK,Uni-Charm Indonesia Tbk.,Stock,Indonesia,Consumer Defensive,Household & Personal Products,4. Konsumen Primer
UDNG.JK,Agro Bahari Nusantara Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
UFOE.JK,Damai Sejahtera Abadi Tbk.,Stock,Indonesia,Consumer Cyclical,Department Stores,5. Non Primer
ULTJ.JK,Ultrajaya Milk Industry & Trad,Stock,Indonesia,Consumer Defensive,Beverages - Non-Alcoholic,4. Konsumen Primer
UNIC.JK,Unggul Indah Cahaya Tbk.,Stock,Indonesia,Basic Materials,Chemicals,2. Basic Materials
UNIQ.JK,Ulima Nitra Tbk.,Stock,Indonesia,Energy,Thermal Coal,1. Energy
UNIT.JK,Nusantara Inti Corpora Tbk,Stock,Indonesia,,,Unknown
UNSP.JK,Bakrie Sumatera Plantations Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
UNTD.JK,Terang Dunia Internusa Tbk.,Stock,Indonesia,Consumer Cyclical,Auto Manufacturers,5. Non Primer
UNTR.JK,United Tractors Tbk.,Stock,Indonesia,Basic Materials,Other Industrial Metals & Mining,2. Basic Materials
UNVR.JK,Unilever Indonesia Tbk.,Stock,Indonesia,Consumer Defensive,Household & Personal Products,4. Konsumen Primer
URBN.JK,Urban Jakarta Propertindo Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
UVCR.JK,Trimegah Karya Pratama Tbk.,Stock,Indonesia,Technology,Software - Application,9. Technology
VAST.JK,Vastland Indonesia Tbk.,Stock,Indonesia,Real Estate,Real Estate Services,8. Property
VERN.JK,Verona Indah Pictures Tbk.,Stock,Indonesia,Communication Services,Entertainment,10. Infrastructure
VICI.JK,Victoria Care Indonesia Tbk.,Stock,Indonesia,Consumer Defensive,Household & Personal Products,4. Konsumen Primer
VICO.JK,Victoria Investama Tbk.,Stock,Indonesia,Financial Services,Asset Management,7. Finance
VINS.JK,Victoria Insurance Tbk.,Stock,Indonesia,Financial Services,Insurance - Property & Casualty,7. Finance
VISI.JK,Satu Visi Putra Tbk.,Stock,Indonesia,Industrials,Industrial Distribution,3. Industrials
VIVA.JK,Visi Media Asia Tbk.,Stock,Indonesia,Communication Services,Broadcasting,10. Infrastructure
VKTR.JK,VKTR Teknologi Mobilitas Tbk.,Stock,Indonesia,Consumer Cyclical,Recreational Vehicles,5. Non Primer
VOKS.JK,Voksel Electric Tbk.,Stock,Indonesia,Industrials,Electrical Equipment & Parts,3. Industrials
VRNA.JK,Mizuho Leasing Indonesia Tbk.,Stock,Indonesia,Financial Services,Credit Services,7. Finance
VTNY.JK,Venteny Fortuna International,Stock,Indonesia,Industrials,Staffing & Employment Services,3. Industrials
WAPO.JK,Wahana Pronatural Tbk.,Stock,Indonesia,Consumer Defensive,Packaged Foods,4. Konsumen Primer
WEGE.JK,Wijaya Karya Bangunan Gedung T,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
WEHA.JK,WEHA Transportasi Indonesia Tbk.,Stock,Indonesia,Industrials,Railroads,11. Transportation
WGSH.JK,Wira Global Solusi Tbk.,Stock,Indonesia,Technology,Software - Infrastructure,9. Technology
WICO.JK,Wicaksana Overseas International Tbk.,Stock,Indonesia,Consumer Defensive,Food Distribution,4. Konsumen Primer
WIDI.JK,Widiant Jaya Krenindo Tbk.,Stock,Indonesia,Industrials,Rental & Leasing Services,3. Industrials
WIFI.JK,Solusi Sinergi Digital Tbk.,Stock,Indonesia,Technology,Information Technology Services,9. Technology
WIIM.JK,Wismilak Inti Makmur Tbk.,Stock,Indonesia,Consumer Defensive,Tobacco,4. Konsumen Primer
WIKA.JK,Wijaya Karya (Persero) Tbk.,Stock,Indonesia,Industrials,Engineering & Construction,10. Infrastructure
WINE.JK,Hatten Bali Tbk.,Stock,Indonesia,Consumer Defensive,Beverages - Wineries & Distilleries,4. Konsumen Primer
WINR.JK,Winner Nusantara Jaya Tbk.,Stock,Indonesia,Real Estate,Real Estate - Development,8. Property
WINS.JK,Wintermar Offshore Marine Tbk.,Stock,Indonesia,Industrials,Marine Shipping,11. Transportation
WIRG.JK,WIR ASIA Tbk.,Stock,Indonesia,Technology,Information Technology Services,9. Technology
WMPP.JK,Widodo Makmur Perkasa Tbk.,Stock,Indonesia,Industrials,Conglomerates,3. Industrials
WMUU.JK,Widodo Makmur Unggas Tbk.,Stock,Indonesia,Consumer Defensive,Farm Products,4. Konsumen Primer
WOMF.JK,Wahana Ottomitra Multiartha Tb,Stock,Indonesia,Financial Services,Credit Services,7. Finance
WOOD.JK,Integra Indocabinet Tbk.,Stock,Indonesia,Consumer Cyclical,"Furnishings, Fixtures & Appliances",5. Non Primer
WOWS.JK,Ginting Jaya Energi Tbk.,Stock,Indonesia,Energy,Oil & Gas Equipment & Services,1. Energy
WSBP.JK,Waskita Beton Precast Tbk.,Stock,Indonesia,Basic Materials,Building Materials,2. Basic Materials
WSKT.JK,Waskita Karya (Persero) Tbk.,Stock,Indonesia,,,Unknown
WTON.JK,Wijaya Karya Beton Tbk.,Stock,Indonesia,Basic Materials,Building Materials,2. Basic Materials
YELO.JK,Yelooo Integra Datanet Tbk.,Stock,Indonesia,Consumer Cyclical,Travel Services,5. Non Primer
YPAS.JK,Yanaprima Hastapersada Tbk,Stock,Indonesia,Consumer Cyclical,Packaging & Containers,5. Non Primer
YULE.JK,Yulie Sekuritas Indonesia Tbk.,Stock,Indonesia,Financial Services,Capital Markets,7. Finance
ZATA.JK,Bersama Zatta Jaya Tbk.,Stock,Indonesia,Consumer Cyclical,Apparel Retail,5. Non Primer
ZBRA.JK,Dosni Roha Indonesia Tbk.,Stock,Indonesia,Healthcare,Medical Distribution,6. Healthcare
ZINC.JK,Kapuas Prima Coal Tbk.,Stock,Indonesia,Basic Materials,Other Industrial Metals & Mining,2. Basic Materials
ZONE.JK,Mega Perintis Tbk.,Stock,Indonesia,Consumer Cyclical,Apparel Retail,5. Non Primer
ZYRX.JK,Zyrexindo Mandiri Buana Tbk.,Stock,Indonesia,Technology,Computer Hardware,9. Technology
